# gf_decode vectors: gf20  N=20 E=7 M=12 BIAS=63
# format: <gf_in hex, 5 digits> <fp32_expected hex, 8 digits>
00000 00000000
00001 1a800000
00106 1e830000
0020c 1f030000
00312 1f448000
00418 1f830000
0051e 1fa3c000
00555 1faaa000
00624 1fc48000
0072a 1fe54000
007ff 1fffe000
00830 20030000
00936 20136000
00a3c 2023c000
00b42 20342000
00c48 20448000
00d4e 2054e000
00e54 20654000
00f5a 2075a000
00fff 207ff000
01000 20800000
01060 20830000
01166 208b3000
0126c 20936000
01372 209b9000
01478 20a3c000
0157e 20abf000
01684 20b42000
0178a 20bc5000
017ff 20bff800
01890 20c48000
01996 20ccb000
01a9c 20d4e000
01ba2 20dd1000
01ca8 20e54000
01dae 20ed7000
01eb4 20f5a000
01fba 20fdd000
01fff 20fff800
020c0 21060000
021c6 210e3000
022cc 21166000
023d2 211e9000
024d8 2126c000
025de 212ef000
026e4 21372000
027ea 213f5000
028f0 21478000
029f6 214fb000
02afc 2157e000
02c02 21601000
02d08 21684000
02e0e 21707000
02f14 2178a000
0301a 2180d000
03120 21890000
03226 21913000
0332c 21996000
03432 21a19000
03538 21a9c000
0363e 21b1f000
03744 21ba2000
0384a 21c25000
03950 21ca8000
03a56 21d2b000
03b5c 21dae000
03c62 21e31000
03d68 21eb4000
03e6e 21f37000
03f74 21fba000
0407a 2203d000
04180 220c0000
04286 22143000
0438c 221c6000
04492 22249000
04598 222cc000
0469e 2234f000
047a4 223d2000
048aa 22455000
049b0 224d8000
04ab6 2255b000
04bbc 225de000
04cc2 22661000
04dc8 226e4000
04ece 22767000
04fd4 227ea000
050da 2286d000
051e0 228f0000
052e6 22973000
053ec 229f6000
054f2 22a79000
055f8 22afc000
056fe 22b7f000
05804 22c02000
0590a 22c85000
05a10 22d08000
05b16 22d8b000
05c1c 22e0e000
05d22 22e91000
05e28 22f14000
05f2e 22f97000
06034 2301a000
0613a 2309d000
06240 23120000
06346 231a3000
0644c 23226000
06552 232a9000
06658 2332c000
0675e 233af000
06864 23432000
0696a 234b5000
06a70 23538000
06b76 235bb000
06c7c 2363e000
06d82 236c1000
06e88 23744000
06f8e 237c7000
07094 2384a000
0719a 238cd000
072a0 23950000
073a6 239d3000
074ac 23a56000
075b2 23ad9000
076b8 23b5c000
077be 23bdf000
078c4 23c62000
079ca 23ce5000
07ad0 23d68000
07bd6 23deb000
07cdc 23e6e000
07de2 23ef1000
07ee8 23f74000
07fee 23ff7000
080f4 2407a000
081fa 240fd000
08300 24180000
08406 24203000
0850c 24286000
08612 24309000
08718 2438c000
0881e 2440f000
08924 24492000
08a2a 24515000
08b30 24598000
08c36 2461b000
08d3c 2469e000
08e42 24721000
08f48 247a4000
0904e 24827000
09154 248aa000
0925a 2492d000
09360 249b0000
09466 24a33000
0956c 24ab6000
09672 24b39000
09778 24bbc000
0987e 24c3f000
09984 24cc2000
09a8a 24d45000
09b90 24dc8000
09c96 24e4b000
09d9c 24ece000
09ea2 24f51000
09fa8 24fd4000
0a0ae 25057000
0a1b4 250da000
0a2ba 2515d000
0a3c0 251e0000
0a4c6 25263000
0a5cc 252e6000
0a6d2 25369000
0a7d8 253ec000
0a8de 2546f000
0a9e4 254f2000
0aaea 25575000
0abf0 255f8000
0acf6 2567b000
0adfc 256fe000
0af02 25781000
0b008 25804000
0b10e 25887000
0b214 2590a000
0b31a 2598d000
0b420 25a10000
0b526 25a93000
0b62c 25b16000
0b732 25b99000
0b838 25c1c000
0b93e 25c9f000
0ba44 25d22000
0bb4a 25da5000
0bc50 25e28000
0bd56 25eab000
0be5c 25f2e000
0bf62 25fb1000
0c068 26034000
0c16e 260b7000
0c274 2613a000
0c37a 261bd000
0c480 26240000
0c586 262c3000
0c68c 26346000
0c792 263c9000
0c898 2644c000
0c99e 264cf000
0caa4 26552000
0cbaa 265d5000
0ccb0 26658000
0cdb6 266db000
0cebc 2675e000
0cfc2 267e1000
0d0c8 26864000
0d1ce 268e7000
0d2d4 2696a000
0d3da 269ed000
0d4e0 26a70000
0d5e6 26af3000
0d6ec 26b76000
0d7f2 26bf9000
0d8f8 26c7c000
0d9fe 26cff000
0db04 26d82000
0dc0a 26e05000
0dd10 26e88000
0de16 26f0b000
0df1c 26f8e000
0e022 27011000
0e128 27094000
0e22e 27117000
0e334 2719a000
0e43a 2721d000
0e540 272a0000
0e646 27323000
0e74c 273a6000
0e852 27429000
0e958 274ac000
0ea5e 2752f000
0eb64 275b2000
0ec6a 27635000
0ed70 276b8000
0ee76 2773b000
0ef7c 277be000
0f082 27841000
0f188 278c4000
0f28e 27947000
0f394 279ca000
0f49a 27a4d000
0f5a0 27ad0000
0f6a6 27b53000
0f7ac 27bd6000
0f8b2 27c59000
0f9b8 27cdc000
0fabe 27d5f000
0fbc4 27de2000
0fcca 27e65000
0fdd0 27ee8000
0fed6 27f6b000
0ffdc 27fee000
100e2 28071000
101e8 280f4000
102ee 28177000
103f4 281fa000
104fa 2827d000
10600 28300000
10706 28383000
1080c 28406000
10912 28489000
10a18 2850c000
10b1e 2858f000
10c24 28612000
10d2a 28695000
10e30 28718000
10f36 2879b000
1103c 2881e000
11142 288a1000
11248 28924000
1134e 289a7000
11454 28a2a000
1155a 28aad000
11660 28b30000
11766 28bb3000
1186c 28c36000
11972 28cb9000
11a78 28d3c000
11b7e 28dbf000
11c84 28e42000
11d8a 28ec5000
11e90 28f48000
11f96 28fcb000
1209c 2904e000
121a2 290d1000
122a8 29154000
123ae 291d7000
124b4 2925a000
125ba 292dd000
126c0 29360000
127c6 293e3000
128cc 29466000
129d2 294e9000
12ad8 2956c000
12bde 295ef000
12ce4 29672000
12dea 296f5000
12ef0 29778000
12ff6 297fb000
130fc 2987e000
13202 29901000
13308 29984000
1340e 29a07000
13514 29a8a000
1361a 29b0d000
13720 29b90000
13826 29c13000
1392c 29c96000
13a32 29d19000
13b38 29d9c000
13c3e 29e1f000
13d44 29ea2000
13e4a 29f25000
13f50 29fa8000
14056 2a02b000
