# gf_decode vectors: gf8  N=8 E=3 M=4 BIAS=3
# format: <gf_in hex, 2 digits> <fp32_expected hex, 8 digits>
00 00000000
01 3c800000
02 3d000000
03 3d400000
04 3d800000
05 3da00000
06 3dc00000
07 3de00000
08 3e000000
09 3e100000
0a 3e200000
0b 3e300000
0c 3e400000
0d 3e500000
0e 3e600000
0f 3e700000
10 3e800000
11 3e880000
12 3e900000
13 3e980000
14 3ea00000
15 3ea80000
16 3eb00000
17 3eb80000
18 3ec00000
19 3ec80000
1a 3ed00000
1b 3ed80000
1c 3ee00000
1d 3ee80000
1e 3ef00000
1f 3ef80000
20 3f000000
21 3f080000
22 3f100000
23 3f180000
24 3f200000
25 3f280000
26 3f300000
27 3f380000
28 3f400000
29 3f480000
2a 3f500000
2b 3f580000
2c 3f600000
2d 3f680000
2e 3f700000
2f 3f780000
30 3f800000
31 3f880000
32 3f900000
33 3f980000
34 3fa00000
35 3fa80000
36 3fb00000
37 3fb80000
38 3fc00000
39 3fc80000
3a 3fd00000
3b 3fd80000
3c 3fe00000
3d 3fe80000
3e 3ff00000
3f 3ff80000
40 40000000
41 40080000
42 40100000
43 40180000
44 40200000
45 40280000
46 40300000
47 40380000
48 40400000
49 40480000
4a 40500000
4b 40580000
4c 40600000
4d 40680000
4e 40700000
4f 40780000
50 40800000
51 40880000
52 40900000
53 40980000
54 40a00000
55 40a80000
56 40b00000
57 40b80000
58 40c00000
59 40c80000
5a 40d00000
5b 40d80000
5c 40e00000
5d 40e80000
5e 40f00000
5f 40f80000
60 41000000
61 41080000
62 41100000
63 41180000
64 41200000
65 41280000
66 41300000
67 41380000
68 41400000
69 41480000
6a 41500000
6b 41580000
6c 41600000
6d 41680000
6e 41700000
6f 41780000
70 7f800000
71 7fc00000
72 7fc00000
73 7fc00000
74 7fc00000
75 7fc00000
76 7fc00000
77 7fc00000
78 7fc00000
79 7fc00000
7a 7fc00000
7b 7fc00000
7c 7fc00000
7d 7fc00000
7e 7fc00000
7f 7fc00000
80 80000000
81 bc800000
82 bd000000
83 bd400000
84 bd800000
85 bda00000
86 bdc00000
87 bde00000
88 be000000
89 be100000
8a be200000
8b be300000
8c be400000
8d be500000
8e be600000
8f be700000
90 be800000
91 be880000
92 be900000
93 be980000
94 bea00000
95 bea80000
96 beb00000
97 beb80000
98 bec00000
99 bec80000
9a bed00000
9b bed80000
9c bee00000
9d bee80000
9e bef00000
9f bef80000
a0 bf000000
a1 bf080000
a2 bf100000
a3 bf180000
a4 bf200000
a5 bf280000
a6 bf300000
a7 bf380000
a8 bf400000
a9 bf480000
aa bf500000
ab bf580000
ac bf600000
ad bf680000
ae bf700000
af bf780000
b0 bf800000
b1 bf880000
b2 bf900000
b3 bf980000
b4 bfa00000
b5 bfa80000
b6 bfb00000
b7 bfb80000
b8 bfc00000
b9 bfc80000
ba bfd00000
bb bfd80000
bc bfe00000
bd bfe80000
be bff00000
bf bff80000
c0 c0000000
c1 c0080000
c2 c0100000
c3 c0180000
c4 c0200000
c5 c0280000
c6 c0300000
c7 c0380000
c8 c0400000
c9 c0480000
ca c0500000
cb c0580000
cc c0600000
cd c0680000
ce c0700000
cf c0780000
d0 c0800000
d1 c0880000
d2 c0900000
d3 c0980000
d4 c0a00000
d5 c0a80000
d6 c0b00000
d7 c0b80000
d8 c0c00000
d9 c0c80000
da c0d00000
db c0d80000
dc c0e00000
dd c0e80000
de c0f00000
df c0f80000
e0 c1000000
e1 c1080000
e2 c1100000
e3 c1180000
e4 c1200000
e5 c1280000
e6 c1300000
e7 c1380000
e8 c1400000
e9 c1480000
ea c1500000
eb c1580000
ec c1600000
ed c1680000
ee c1700000
ef c1780000
f0 ff800000
f1 7fc00000
f2 7fc00000
f3 7fc00000
f4 7fc00000
f5 7fc00000
f6 7fc00000
f7 7fc00000
f8 7fc00000
f9 7fc00000
fa 7fc00000
fb 7fc00000
fc 7fc00000
fd 7fc00000
fe 7fc00000
ff 7fc00000
