# gf_decode vectors: gf6  N=6 E=2 M=3 BIAS=1
# format: <gf_in hex, 2 digits> <fp32_expected hex, 8 digits>
00 00000000
01 3e000000
02 3e800000
03 3ec00000
04 3f000000
05 3f200000
06 3f400000
07 3f600000
08 3f800000
09 3f900000
0a 3fa00000
0b 3fb00000
0c 3fc00000
0d 3fd00000
0e 3fe00000
0f 3ff00000
10 40000000
11 40100000
12 40200000
13 40300000
14 40400000
15 40500000
16 40600000
17 40700000
18 7f800000
19 7fc00000
1a 7fc00000
1b 7fc00000
1c 7fc00000
1d 7fc00000
1e 7fc00000
1f 7fc00000
20 80000000
21 be000000
22 be800000
23 bec00000
24 bf000000
25 bf200000
26 bf400000
27 bf600000
28 bf800000
29 bf900000
2a bfa00000
2b bfb00000
2c bfc00000
2d bfd00000
2e bfe00000
2f bff00000
30 c0000000
31 c0100000
32 c0200000
33 c0300000
34 c0400000
35 c0500000
36 c0600000
37 c0700000
38 ff800000
39 7fc00000
3a 7fc00000
3b 7fc00000
3c 7fc00000
3d 7fc00000
3e 7fc00000
3f 7fc00000
